level,time,normalized_nav,drawdown
B3,2022-05-26T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-26T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-26T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-26T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-27T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-27T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-27T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-27T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-27T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-27T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-28T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-28T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-28T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-28T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-28T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-28T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-29T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-29T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-29T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-29T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-29T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-29T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-30T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-30T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-30T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-30T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-30T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-30T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-31T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-31T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-31T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-31T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-31T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-05-31T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-01T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-01T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-01T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-01T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-01T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-01T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-02T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-02T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-02T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-02T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-02T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-02T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-03T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-03T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-03T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-03T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-03T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-03T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-04T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-04T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-04T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-04T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-04T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-04T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-05T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-05T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-05T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-05T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-05T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-05T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-06T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-06T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-06T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-06T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-06T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-06T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-07T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-07T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-07T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-07T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-07T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-07T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-08T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-08T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-08T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-08T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-08T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-08T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-09T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-09T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-09T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-09T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-09T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-09T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-10T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-10T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-10T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-10T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-10T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-10T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-11T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-11T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-11T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-11T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-11T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-11T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-12T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-12T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-12T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-12T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-12T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-12T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-13T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-13T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-13T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-13T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-13T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-13T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-14T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-14T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-14T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-14T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-14T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-14T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-15T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-15T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-15T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-15T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-15T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-15T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-16T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-16T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-16T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-16T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-16T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-16T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-17T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-17T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-17T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-17T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-17T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-17T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-18T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-18T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-18T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-18T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-18T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-18T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-19T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-19T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-19T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-19T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-19T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-19T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-20T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-20T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-20T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-20T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-20T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-20T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-21T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-21T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-21T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-21T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-21T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-21T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-22T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-22T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-22T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-22T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-22T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-22T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-23T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-23T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-23T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-23T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-23T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-23T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-24T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-24T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-24T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-24T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-24T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-24T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-25T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-25T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-25T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-25T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-25T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-25T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-26T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-26T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-26T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-26T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-26T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-26T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-27T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-27T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-27T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-27T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-27T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-27T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-28T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-28T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-28T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-28T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-28T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-28T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-29T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-29T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-29T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-29T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-29T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-29T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-30T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-30T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-30T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-30T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-30T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-06-30T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-01T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-01T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-01T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-01T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-01T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-01T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-02T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-02T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-02T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-02T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-02T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-02T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-03T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-03T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-03T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-03T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-03T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-03T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-04T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-04T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-04T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-04T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-04T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-04T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-05T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-05T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-05T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-05T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-05T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-05T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-06T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-06T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-06T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-06T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-06T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-06T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-07T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-07T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-07T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-07T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-07T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-07T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-08T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-08T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-08T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-08T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-08T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-08T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-09T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-09T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-09T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-09T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-09T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-09T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-10T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-10T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-10T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-10T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-10T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-10T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-11T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-11T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-11T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-11T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-11T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-11T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-12T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-12T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-12T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-12T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-12T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-12T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-13T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-13T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-13T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-13T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-13T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-13T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-14T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-14T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-14T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-14T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-14T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-14T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-15T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-15T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-15T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-15T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-15T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-15T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-16T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-16T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-16T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-16T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-16T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-16T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-17T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-17T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-17T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-17T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-17T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-17T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-18T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-18T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-18T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-18T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-18T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-18T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-19T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-19T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-19T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-19T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-19T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-19T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-20T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-20T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-20T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-20T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-20T16:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-20T20:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-21T00:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-21T04:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-21T08:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-21T12:00:00.000000+0000,0.8835941146551508,-0.15908349777112996
B3,2022-07-21T16:00:00.000000+0000,0.886060177583388,-0.15673654572890316
B3,2022-07-21T20:00:00.000000+0000,0.9055029051432105,-0.13823290227743468
B3,2022-07-22T00:00:00.000000+0000,0.9029560691643308,-0.14065672603043244
